11.400000	0.000012	0.000001	-0.000012	-0.000002	0.000104	-0.001639	-0.000059	0.000005	0.001866	-0.005050	0.035354	-0.069298
11.500000	0.000010	0.000001	-0.000011	-0.000001	0.000195	-0.001067	0.000045	0.000125	-0.000224	-0.000369	-0.008434	0.014053
11.600000	0.000009	0.000001	-0.000010	-0.000001	-0.000077	0.000326	0.000056	-0.000031	-0.000337	0.000843	-0.005278	0.010549
11.700000	0.000008	0.000001	-0.000009	-0.000001	-0.000044	0.000275	0.000080	0.000057	0.000047	0.000153	0.001729	-0.002521
11.800000	0.000008	0.000001	-0.000008	-0.000001	-0.000033	-0.004016	-0.000116	-0.000083	0.000050	-0.004563	0.001787	-0.011021
11.900000	0.000007	0.000001	-0.000007	-0.000001	0.000083	0.001456	0.000052	-0.000020	-0.000978	0.003552	-0.021298	0.042617
12.000000	0.000006	0.000001	-0.000007	-0.000001	0.000185	-0.002181	-0.000127	0.000049	0.000565	-0.003097	0.007731	-0.018657
12.100000	0.000005	0.000001	-0.000006	-0.000001	0.000071	-0.007095	0.000029	-0.000121	-0.000463	-0.006758	-0.010714	0.006962
12.200000	0.000005	0.000001	-0.000005	-0.000001	0.000069	0.000142	0.000157	-0.000003	-0.001775	0.003586	-0.037086	0.069978
12.300000	0.000004	0.000001	-0.000005	-0.000001	-0.000154	0.001719	-0.000118	-0.000067	-0.000130	0.001800	0.000613	0.001712
12.400000	0.000004	0.000000	-0.000004	-0.000001	0.000034	-0.000509	-0.000080	-0.000112	0.000465	-0.001378	0.008725	-0.017539
12.500000	0.000004	0.000000	-0.000004	-0.000000	-0.000018	0.000804	-0.000044	-0.000077	-0.000168	0.001137	-0.002967	0.006861
12.600000	0.000003	0.000000	-0.000003	-0.000000	0.000015	0.001659	0.000131	-0.000102	0.000224	0.001437	0.004052	-0.004409
12.700000	0.000003	0.000000	-0.000003	-0.000000	-0.000039	0.003949	-0.000074	-0.000025	0.000368	0.003538	0.008232	-0.008331
12.800000	0.000003	0.000000	-0.000003	-0.000000	-0.000078	0.005006	-0.000050	0.000010	0.000922	0.003605	0.020075	-0.028479
12.900000	0.000002	0.000000	-0.000002	-0.000000	-0.000063	0.000564	0.000216	-0.000102	0.001261	-0.001800	0.026309	-0.047924
13.000000	0.000002	0.000000	-0.000002	-0.000000	-0.000090	-0.000585	0.000093	0.000074	0.000069	-0.000906	0.003093	-0.006609
13.100000	0.000002	0.000000	-0.000002	-0.000000	0.000018	0.004211	-0.000062	-0.000175	-0.000153	0.004877	-0.003366	0.013719
13.200000	0.000002	0.000000	-0.000002	-0.000000	0.000058	-0.001113	-0.000114	0.000015	0.001139	-0.003227	0.021755	-0.042965
13.300000	0.000002	0.000000	-0.000002	-0.000000	-0.000052	-0.000891	-0.000043	-0.000035	-0.000346	-0.000442	-0.005827	0.009156
13.400000	0.000001	0.000000	-0.000001	-0.000000	-0.000102	0.002716	0.000020	0.000123	-0.000349	0.003434	-0.004977	0.014471
13.500000	0.000001	0.000000	-0.000001	-0.000000	0.000116	-0.002623	0.000088	0.000060	0.000852	-0.004196	0.014659	-0.032024
